City,Metric,Month,Forecasted Value
ADANA,Ortalama Sıcaklık (°C),2024-01,16.05000237499881
ADANA,Ortalama Sıcaklık (°C),2024-02,17.150002374998813
ADANA,Ortalama Sıcaklık (°C),2024-03,20.05000237499881
ADANA,Ortalama Sıcaklık (°C),2024-04,24.150002374998813
ADANA,Ortalama Sıcaklık (°C),2024-05,28.45000237499881
ADANA,Ortalama Sıcaklık (°C),2024-06,32.15000237499881
ADANA,Ortalama Sıcaklık (°C),2024-07,34.85000237499881
ADANA,Ortalama Sıcaklık (°C),2024-08,35.25000237499881
ADANA,Ortalama Sıcaklık (°C),2024-09,32.75000237499881
ADANA,Ortalama Sıcaklık (°C),2024-10,28.35000237499881
ADANA,Ortalama Sıcaklık (°C),2024-11,22.550002374998808
ADANA,Ortalama Sıcaklık (°C),2024-12,17.85000237499881
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-01,24.30000369999815
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-02,25.70000369999815
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-03,28.900003699998148
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-04,33.30000369999815
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-05,37.80000369999815
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-06,41.20000369999815
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-07,43.40000369999815
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-08,44.200003699998156
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-09,42.600003699998155
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-10,38.600003699998155
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-11,32.20000369999815
ADANA,Ortalama En Yüksek Sıcaklık (°C),2024-12,26.40000369999815
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-01,9.650001324999337
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-02,10.350001324999337
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-03,12.650001324999337
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-04,16.25000132499934
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-05,20.150001324999337
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-06,24.150001324999337
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-07,27.350001324999337
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-08,27.850001324999337
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-09,24.550001324999336
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-10,20.150001324999337
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-11,15.150001324999337
ADANA,Ortalama En Düşük Sıcaklık (°C),2024-12,11.350001324999337
ADANA,Ortalama Güneşlenme Süresi (saat),2024-01,6.550001124999437
ADANA,Ortalama Güneşlenme Süresi (saat),2024-02,7.350001124999437
ADANA,Ortalama Güneşlenme Süresi (saat),2024-03,7.950001124999438
ADANA,Ortalama Güneşlenme Süresi (saat),2024-04,9.150001124999436
ADANA,Ortalama Güneşlenme Süresi (saat),2024-05,11.150001124999436
ADANA,Ortalama Güneşlenme Süresi (saat),2024-06,12.550001124999437
ADANA,Ortalama Güneşlenme Süresi (saat),2024-07,12.750001124999436
ADANA,Ortalama Güneşlenme Süresi (saat),2024-08,12.250001124999436
ADANA,Ortalama Güneşlenme Süresi (saat),2024-09,11.050001124999437
ADANA,Ortalama Güneşlenme Süresi (saat),2024-10,9.350001124999437
ADANA,Ortalama Güneşlenme Süresi (saat),2024-11,7.850001124999438
ADANA,Ortalama Güneşlenme Süresi (saat),2024-12,6.350001124999438
ADANA,Ortalama Yağışlı Gün Sayısı,2024-01,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-02,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-03,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-04,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-05,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-06,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-07,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-08,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-09,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-10,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-11,0.0
ADANA,Ortalama Yağışlı Gün Sayısı,2024-12,0.0
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-01,182.05002812498594
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-02,158.25002812498596
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-03,135.35002812498595
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-04,121.45002812498595
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-05,117.65002812498595
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-06,91.65002812498595
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-07,79.75002812498595
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-08,78.85002812498595
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-09,88.65002812498595
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-10,112.55002812498594
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-11,141.25002812498593
ADANA,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-12,195.35002812498593
ADANA,En Yüksek Sıcaklık (°C),2024-01,44.05000662499668
ADANA,En Yüksek Sıcaklık (°C),2024-02,46.05000662499668
ADANA,En Yüksek Sıcaklık (°C),2024-03,49.55000662499668
ADANA,En Yüksek Sıcaklık (°C),2024-04,55.05000662499668
ADANA,En Yüksek Sıcaklık (°C),2024-05,58.85000662499668
ADANA,En Yüksek Sıcaklık (°C),2024-06,60.35000662499668
ADANA,En Yüksek Sıcaklık (°C),2024-07,61.95000662499668
ADANA,En Yüksek Sıcaklık (°C),2024-08,63.250006624996686
ADANA,En Yüksek Sıcaklık (°C),2024-09,62.650006624996685
ADANA,En Yüksek Sıcaklık (°C),2024-10,59.05000662499668
ADANA,En Yüksek Sıcaklık (°C),2024-11,51.85000662499668
ADANA,En Yüksek Sıcaklık (°C),2024-12,48.35000662499668
ADANA,En Düşük Sıcaklık (°C),2024-01,-8.450002024998987
ADANA,En Düşük Sıcaklık (°C),2024-02,-6.950002024998987
ADANA,En Düşük Sıcaklık (°C),2024-03,-5.250002024998988
ADANA,En Düşük Sıcaklık (°C),2024-04,-1.650002024998987
ADANA,En Düşük Sıcaklık (°C),2024-05,5.249997975001014
ADANA,En Düşük Sıcaklık (°C),2024-06,8.849997975001013
ADANA,En Düşük Sıcaklık (°C),2024-07,12.849997975001013
ADANA,En Düşük Sıcaklık (°C),2024-08,14.449997975001015
ADANA,En Düşük Sıcaklık (°C),2024-09,8.949997975001015
ADANA,En Düşük Sıcaklık (°C),2024-10,3.149997975001014
ADANA,En Düşük Sıcaklık (°C),2024-11,-4.650002024998985
ADANA,En Düşük Sıcaklık (°C),2024-12,-4.750002024998985
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-01,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-02,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-03,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-04,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-05,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-06,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-07,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-08,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-09,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-10,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-11,0.0
ADANA,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-12,0.0
ADIYAMAN,Ortalama Sıcaklık (°C),2024-01,9.000001149999424
ADIYAMAN,Ortalama Sıcaklık (°C),2024-02,10.400001149999424
ADIYAMAN,Ortalama Sıcaklık (°C),2024-03,14.400001149999424
ADIYAMAN,Ortalama Sıcaklık (°C),2024-04,19.500001149999424
ADIYAMAN,Ortalama Sıcaklık (°C),2024-05,25.000001149999424
ADIYAMAN,Ortalama Sıcaklık (°C),2024-06,31.10000114999942
ADIYAMAN,Ortalama Sıcaklık (°C),2024-07,35.50000114999942
ADIYAMAN,Ortalama Sıcaklık (°C),2024-08,35.100001149999414
ADIYAMAN,Ortalama Sıcaklık (°C),2024-09,30.400001149999415
ADIYAMAN,Ortalama Sıcaklık (°C),2024-10,23.700001149999416
ADIYAMAN,Ortalama Sıcaklık (°C),2024-11,16.200001149999416
ADIYAMAN,Ortalama Sıcaklık (°C),2024-12,11.100001149999416
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-01,15.150002174998912
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-02,16.950002174998914
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-03,21.450002174998914
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-04,27.150002174998914
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-05,33.25000217499891
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-06,39.75000217499891
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-07,44.35000217499891
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-08,44.25000217499891
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-09,39.65000217499892
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-10,32.15000217499891
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-11,23.550002174998912
ADIYAMAN,Ortalama En Yüksek Sıcaklık (°C),2024-12,17.25000217499891
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-01,4.200000349999826
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-02,5.300000349999826
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-03,8.400000349999825
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-04,12.800000349999824
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-05,17.200000349999822
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-06,22.600000349999824
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-07,26.600000349999824
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-08,26.300000349999824
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-09,22.000000349999823
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-10,16.600000349999828
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-11,10.50000034999983
ADIYAMAN,Ortalama En Düşük Sıcaklık (°C),2024-12,6.300000349999831
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-01,5.800000949999525
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-02,6.600000949999526
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-03,7.800000949999526
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-04,9.400000949999527
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-05,11.400000949999527
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-06,13.600000949999526
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-07,14.100000949999526
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-08,13.400000949999527
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-09,11.700000949999525
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-10,9.300000949999525
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-11,7.400000949999526
ADIYAMAN,Ortalama Güneşlenme Süresi (saat),2024-12,5.900000949999525
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-01,17.980003129998437
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-02,17.08000312999844
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-03,17.41000312999844
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-04,16.39000312999844
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-05,13.97000312999844
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-06,8.02000312999844
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-07,6.10000312999844
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-08,5.950003129998439
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-09,6.790003129998439
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-10,12.00000312999844
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-11,14.310003129998439
ADIYAMAN,Ortalama Yağışlı Gün Sayısı,2024-12,17.18000312999844
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-01,204.8500346249827
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-02,164.3500346249827
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-03,158.0500346249827
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-04,131.0500346249827
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-05,109.25003462498267
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-06,74.45003462498269
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-07,68.05003462498269
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-08,68.55003462498269
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-09,73.85003462498268
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-10,110.85003462498268
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-11,146.0500346249827
ADIYAMAN,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-12,201.95003462498266
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-01,36.45000497499751
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-02,40.35000497499752
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-03,44.85000497499752
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-04,51.05000497499752
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-05,55.55000497499752
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-06,58.05000497499752
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-07,61.85000497499752
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-08,61.75000497499752
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-09,58.75000497499752
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-10,52.65000497499752
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-11,45.95000497499751
ADIYAMAN,En Yüksek Sıcaklık (°C),2024-12,43.05000497499751
ADIYAMAN,En Düşük Sıcaklık (°C),2024-01,-15.600003599998198
ADIYAMAN,En Düşük Sıcaklık (°C),2024-02,-11.200003599998201
ADIYAMAN,En Düşük Sıcaklık (°C),2024-03,-8.200003599998201
ADIYAMAN,En Düşük Sıcaklık (°C),2024-04,-3.200003599998202
ADIYAMAN,En Düşük Sıcaklık (°C),2024-05,2.1999964000017984
ADIYAMAN,En Düşük Sıcaklık (°C),2024-06,9.399996400001799
ADIYAMAN,En Düşük Sıcaklık (°C),2024-07,13.799996400001799
ADIYAMAN,En Düşük Sıcaklık (°C),2024-08,14.5999964000018
ADIYAMAN,En Düşük Sıcaklık (°C),2024-09,8.399996400001799
ADIYAMAN,En Düşük Sıcaklık (°C),2024-10,0.9999964000017982
ADIYAMAN,En Düşük Sıcaklık (°C),2024-11,-4.7000035999982
ADIYAMAN,En Düşük Sıcaklık (°C),2024-12,-9.6000035999982
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-01,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-02,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-03,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-04,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-05,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-06,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-07,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-08,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-09,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-10,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-11,0.0
ADIYAMAN,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-12,0.0
AGRI,Ortalama Sıcaklık (°C),2024-01,-11.550002624998687
AGRI,Ortalama Sıcaklık (°C),2024-02,-10.150002624998686
AGRI,Ortalama Sıcaklık (°C),2024-03,-4.050002624998688
AGRI,Ortalama Sıcaklık (°C),2024-04,4.949997375001312
AGRI,Ortalama Sıcaklık (°C),2024-05,10.949997375001313
AGRI,Ortalama Sıcaklık (°C),2024-06,15.449997375001313
AGRI,Ortalama Sıcaklık (°C),2024-07,20.04999737500131
AGRI,Ortalama Sıcaklık (°C),2024-08,20.24999737500131
AGRI,Ortalama Sıcaklık (°C),2024-09,15.349997375001308
AGRI,Ortalama Sıcaklık (°C),2024-10,8.249997375001314
AGRI,Ortalama Sıcaklık (°C),2024-11,0.6499973750013144
AGRI,Ortalama Sıcaklık (°C),2024-12,-7.350002624998686
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-01,-4.250001324999339
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-02,-2.3500013249993392
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-03,3.2499986750006604
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-04,12.849998675000663
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-05,19.74999867500066
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-06,25.349998675000663
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-07,30.349998675000663
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-08,31.149998675000663
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-09,26.549998675000662
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-10,18.44999867500066
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-11,9.04999867500066
AGRI,Ortalama En Yüksek Sıcaklık (°C),2024-12,-0.5500013249993412
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-01,-18.25000387499806
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-02,-17.150003874998063
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-03,-10.550003874998064
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-04,-2.0500038749980636
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-05,2.549996125001937
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-06,5.449996125001936
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-07,9.349996125001937
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-08,9.149996125001937
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-09,4.249996125001937
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-10,-0.750003874998062
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-11,-6.250003874998063
AGRI,Ortalama En Düşük Sıcaklık (°C),2024-12,-13.250003874998063
AGRI,Ortalama Güneşlenme Süresi (saat),2024-01,3.450000574999712
AGRI,Ortalama Güneşlenme Süresi (saat),2024-02,4.250000574999713
AGRI,Ortalama Güneşlenme Süresi (saat),2024-03,5.450000574999713
AGRI,Ortalama Güneşlenme Süresi (saat),2024-04,6.950000574999713
AGRI,Ortalama Güneşlenme Süresi (saat),2024-05,8.750000574999714
AGRI,Ortalama Güneşlenme Süresi (saat),2024-06,10.750000574999714
AGRI,Ortalama Güneşlenme Süresi (saat),2024-07,11.450000574999715
AGRI,Ortalama Güneşlenme Süresi (saat),2024-08,10.950000574999715
AGRI,Ortalama Güneşlenme Süresi (saat),2024-09,10.150000574999714
AGRI,Ortalama Güneşlenme Süresi (saat),2024-10,7.750000574999714
AGRI,Ortalama Güneşlenme Süresi (saat),2024-11,5.450000574999714
AGRI,Ortalama Güneşlenme Süresi (saat),2024-12,3.450000574999714
AGRI,Ortalama Yağışlı Gün Sayısı,2024-01,16.565002907498545
AGRI,Ortalama Yağışlı Gün Sayısı,2024-02,16.165002907498547
AGRI,Ortalama Yağışlı Gün Sayısı,2024-03,17.255002907498547
AGRI,Ortalama Yağışlı Gün Sayısı,2024-04,19.145002907498547
AGRI,Ortalama Yağışlı Gün Sayısı,2024-05,20.445002907498548
AGRI,Ortalama Yağışlı Gün Sayısı,2024-06,14.945002907498548
AGRI,Ortalama Yağışlı Gün Sayısı,2024-07,10.61500290749855
AGRI,Ortalama Yağışlı Gün Sayısı,2024-08,8.79500290749855
AGRI,Ortalama Yağışlı Gün Sayısı,2024-09,9.25500290749855
AGRI,Ortalama Yağışlı Gün Sayısı,2024-10,13.785002907498551
AGRI,Ortalama Yağışlı Gün Sayısı,2024-11,13.285002907498551
AGRI,Ortalama Yağışlı Gün Sayısı,2024-12,15.685002907498552
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-01,65.80001089999455
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-02,69.60001089999454
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-03,75.00001089999454
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-04,92.70001089999454
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-05,92.00001089999454
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-06,65.90001089999454
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-07,43.80001089999455
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-08,34.80001089999455
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-09,40.600010899994544
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-10,75.20001089999455
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-11,68.70001089999455
AGRI,"Aylık Toplam Yağış Miktarı Ortalaması
                  (mm)",2024-12,66.20001089999455
AGRI,En Yüksek Sıcaklık (°C),2024-01,20.8000023999988
AGRI,En Yüksek Sıcaklık (°C),2024-02,24.2000023999988
AGRI,En Yüksek Sıcaklık (°C),2024-03,32.7000023999988
AGRI,En Yüksek Sıcaklık (°C),2024-04,38.4000023999988
AGRI,En Yüksek Sıcaklık (°C),2024-05,43.9000023999988
AGRI,En Yüksek Sıcaklık (°C),2024-06,49.10000239999879
AGRI,En Yüksek Sıcaklık (°C),2024-07,51.00000239999879
AGRI,En Yüksek Sıcaklık (°C),2024-08,51.10000239999879
AGRI,En Yüksek Sıcaklık (°C),2024-09,46.50000239999879
AGRI,En Yüksek Sıcaklık (°C),2024-10,40.40000239999879
AGRI,En Yüksek Sıcaklık (°C),2024-11,31.00000239999879
AGRI,En Yüksek Sıcaklık (°C),2024-12,27.20000239999879
AGRI,En Düşük Sıcaklık (°C),2024-01,-61.70001094999452
AGRI,En Düşük Sıcaklık (°C),2024-02,-60.70001094999453
AGRI,En Düşük Sıcaklık (°C),2024-03,-57.50001094999453
AGRI,En Düşük Sıcaklık (°C),2024-04,-40.10001094999453
AGRI,En Düşük Sıcaklık (°C),2024-05,-26.90001094999453
AGRI,En Düşük Sıcaklık (°C),2024-06,-20.90001094999453
AGRI,En Düşük Sıcaklık (°C),2024-07,-16.20001094999453
AGRI,En Düşük Sıcaklık (°C),2024-08,-17.90001094999453
AGRI,En Düşük Sıcaklık (°C),2024-09,-22.000010949994532
AGRI,En Düşük Sıcaklık (°C),2024-10,-30.90001094999453
AGRI,En Düşük Sıcaklık (°C),2024-11,-49.50001094999453
AGRI,En Düşük Sıcaklık (°C),2024-12,-57.70001094999453
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-01,0.0
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-02,0.0
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-03,0.0
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-04,0.0
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-05,0.0
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-06,0.0
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-07,0.0
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-08,0.0
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-09,0.0
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-10,0.0
AGRI,En yüksek ve en düşük sıcaklıkların gerçekleşme tarihini görmek için fare imlecini değerlerin üstüne getiriniz.,2024-11,0.0
